"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_TEMPERATURE","S_RADIUS_EST","P_HABITABLE"
"HIP 14810 b.1",1.91029833034773,-0.432341672152523,-0.536126978357266,0.538344597222009,0.206400454027724,-0.135512917307841,"non-habitable"
"Kepler-1444 b",-0.559550161631694,-0.139334880351553,0.292989815311976,-0.227359534751517,0.497376259098652,-0.141782375651024,"non-habitable"
"40",-0.97782477536734,-0.499272201571883,-0.454695162308733,-1.54255154100522,-3.39790906091365,-0.430083020518564,"habitable"
"Kepler-1284 b",-0.923613351976637,-0.563420963475151,-1.38056361329612,1.41018843551781,-0.283948355031249,-0.223285334112408,"non-habitable"
"K2-107 b",1.80978600340333,-0.483658153571155,-0.854315269660074,1.36997723697501,0.759978932133667,0.0964570413899445,"non-habitable"
"375",-0.509679781224232,0.0166985731360716,0.6861234885152,-1.37960965036702,-1.42829195871028,-0.283559522083736,"habitable"
"Kepler-1568 b",-0.875866318762005,-0.247991297995487,0.04383750208403,0.129944643989196,0.651473072685489,-0.0978961672487404,"non-habitable"
"HIP 14810 b",1.91029833034773,-0.432341672152523,-0.536126978357266,0.538344597222009,0.206400454027724,-0.135512917307841,"non-habitable"
"K2-55 b",-0.158579473504542,-0.513497327008533,-0.917280091570199,0.330168296179339,-1.14999095602152,-0.273441000857875,"non-habitable"
"Kepler-1465 b",-0.69311621935904,-0.193949796915966,0.266817947035899,-0.735493727353478,-0.784751039822055,-0.248363167485142,"non-habitable"
"250",-0.573558501995527,0.365397922352667,1.08397775110507,-1.47552712008492,-0.668300354931818,-0.252938358033621,"habitable"
"Kepler-1231 b",-0.824869218358933,-0.377715335165785,-0.316641254688739,0.325243974108843,0.463084574203046,-0.157456021508982,"non-habitable"
"WASP-13 b",0.797725050289255,-0.485410541880122,-0.735096849475631,1.14103810068659,0.645215100340353,-0.0414710421600899,"non-habitable"
"135",-0.544728533218128,-0.376562434620513,-0.00586113855701677,-1.35938086837085,-2.79866562533087,-0.372268826247145,"habitable"
"134",-0.621967015959456,-0.385635906685304,-0.0296827525543386,-1.36260289540921,-2.8864597288341,-0.373752334348809,"habitable"
"K2-213 b",-0.789222033483607,-0.406463006972737,-0.440092251033301,0.580176595993521,0.480254086523817,-0.0947614380771487,"non-habitable"
"K2-66 b.1",0.027532831431103,-0.45489571683686,-0.665688915096797,1.08763768228072,0.579122809284563,0.0525708329876608,"non-habitable"
"Kepler-819 b",-0.395722690208473,-0.165613990787058,0.28943483813504,-0.522411119540477,-0.0977062020510587,-0.217015875769225,"non-habitable"
"Kepler-1541 b",-0.974483990028074,-0.415553479498138,-0.423638480856724,0.177341292779178,-0.0941787983597175,-0.217015875769225,"non-habitable"
"HD 195019 b",1.91980387406168,-0.275667932366646,-0.0294528566551471,0.310319527952603,0.434002942899185,-0.00698902127258133,"non-habitable"
"HD 27631 b",1.44739137118824,2.9586299941246,2.59205454588622,-2.38980855953031,0.418869790685567,-0.157456021508982,"non-habitable"
"388",-0.729467416590339,0.330759500458015,1.04469849953418,-1.38423743360322,-0.378553988173373,-0.256103877006322,"habitable"
"249",-0.532468613607814,0.400385330304258,1.11868144627981,-1.46827893072228,-0.633364156407049,-0.242887884053592,"habitable"
"336",-0.551626209099144,-0.00165922111294647,0.81791575644905,-1.37448493051922,-1.3664468098737,-0.292116701028878,"habitable"
"231",-0.76223406163827,-0.255230996992258,0.284209484612902,-1.52405916920972,-2.50352480798935,-0.357685496564354,"habitable"
"514",-0.593792846319387,-0.338163546882935,0.0834549240192157,-1.35611972229883,-2.53414137285858,-0.364232886513769,"habitable"
"306",-0.700125772990403,-0.298814838432283,0.21131131636239,-1.37067806951229,-2.85297533541685,-0.334770463254202,"habitable"
"Kepler-1224 b.1",-0.861726647179672,-0.327518825233907,-0.191360268207818,0.408761130823425,0.855534826183593,-0.0884919797339653,"non-habitable"
"Kepler-1236 b",-0.569978576110969,-0.182910623695332,0.253696155031545,-0.462444333336528,-0.0298623074846891,-0.213881146597633,"non-habitable"
"429",-1.07640659288419,-0.520125832834045,-0.561553624608371,-1.49667583046627,-3.71759490713916,-0.43431169420528,"habitable"
"48",-0.773592660754876,-0.370560034698268,0.0205389528962727,-1.40861126827051,-2.87226295080851,-0.372552459670488,"habitable"
"507",-1.15147610236311,-0.50301708206285,-0.345770701551307,-1.8369267246508,-4.35473277151029,-0.434550166867291,"habitable"
"157",-0.812977840795013,-0.00685233252526964,0.692015490958533,-1.69963081738255,-2.22961699276571,-0.321855533089558,"habitable"
"47",-0.724208918033551,-0.274684467760689,0.237787654064361,-1.3674951623793,-2.67802423327114,-0.330703190842455,"habitable"
"65",-0.829323569863527,-0.257909497128572,0.330681437041198,-1.52622857456217,-2.91433069055418,-0.341429088708624,"habitable"
"481",-0.600665528804489,0.54151784695623,1.21485477692865,-1.36398279140629,-0.0363964758393099,-0.217707723403007,"habitable"
"HD 85512 b",-0.75708341584297,-0.0296750718374951,0.594706146643981,-1.1672682224892,-1.37124273578976,-0.248363167485142,"non-habitable"
"Kepler-1617 b",-0.933841111467707,-0.177053740398324,0.188304149113832,0.0498062267545108,0.867628294526787,-0.0884919797339653,"non-habitable"
"HATS-45 b",1.10729381030483,-0.465866430048081,-0.75243419144108,1.09889406548416,1.14621186398807,-0.06027941718964,"non-habitable"
"GJ 3779 b.1",-0.397602100509567,-0.534631151735596,-0.892863742557977,-0.512896459562201,-2.96955783256351,-0.383156521863584,"non-habitable"
"Kepler-1365 b",-1.1732997782531,-0.417002965423188,-0.466800261111692,0.516803498210024,0.454481983692609,-0.141782375651024,"non-habitable"
"Kepler-361 b",-0.815845286098625,-0.394941444441532,-0.418977411538484,0.713768308573799,0.869641584877257,-0.050875229674865,"non-habitable"
"Kepler-403 b.1",-0.894991955002278,-0.417678676859652,-0.510967343691815,0.782778909013464,0.789616086538046,-0.0540099588464567,"non-habitable"
"HD 207832 c",1.12686807349871,2.19262423539357,2.2346424287219,-2.15955437334268,0.406953531582477,-0.191938042396491,"non-habitable"
"100",-0.416253226678063,-0.291087959921698,0.208686124864818,-1.42631767859659,-2.68215827072907,-0.347418900607055,"habitable"
"357",-0.511027382107175,0.386768762106333,1.19031712696888,-1.51051781628459,-0.77816986667241,-0.248965958915849,"habitable"
"271",-0.480278858285878,0.648286966267325,1.28656799007915,-1.44281392372761,-0.0969330510970373,-0.21066678456833,"habitable"
"HD 108341 b",1.85964291602373,2.10253487810991,2.22174100209624,-2.46030690593567,-0.285160415937145,-0.223285334112408,"non-habitable"
"HD 45184 b",-0.217991351837883,-0.444320104427766,-0.596023017304008,0.616789130831591,0.560109375045578,-0.164649011817596,"non-habitable"
"K2-233 b",-0.83396880492393,-0.517514496542369,-0.974987013607707,0.651615267346074,-0.497235615581812,-0.238958979970366,"non-habitable"
"Kepler-537 b",-0.829409520092116,-0.492149016109708,-0.862884996716469,0.892390966616368,0.446944928892846,-0.160590750680574,"non-habitable"
"CoRoT-3 b",2.71323552730262,-0.461285281979469,-0.745116220103126,1.27831434695994,1.41928470357513,0.0180888121001522,"non-habitable"
"101",-0.671322835603933,-0.092203543931568,0.530438713391144,-1.7108470051749,-2.43721556062182,-0.334763641554351,"habitable"
"325",-0.549350094340978,0.0236574311811963,0.698643397106923,-1.37845670324588,-1.34204768258558,-0.286746441588649,"habitable"
"Kepler-596 b",-0.231303988879454,-0.232472683500111,0.0532021735289903,0.251214396725326,0.967501692464809,-0.0571446880180484,"non-habitable"
"205",-0.523328569630004,0.583175770625637,1.23851449467088,-1.40431200120575,-0.0805236522487668,-0.215848712747622,"habitable"
"HD 133131 A c",0.869365125377217,3.58786937287112,2.85708565980056,-2.62014401904739,0.485609838500143,-0.148405180666429,"non-habitable"
"K2-24 c",-0.116493894622464,-0.062849856074912,0.420276247454157,-0.331228499401752,0.29645834181172,-0.107300354763515,"non-habitable"
"Kepler-1408 b",-1.19846029008235,-0.49341591196961,-0.896344343995731,1.24303334590356,0.870647985338359,-0.0477405005032733,"non-habitable"
"509",-1.11762463818509,-0.503672499993134,-0.37136067419309,-1.77944562466383,-4.06451875054874,-0.43605654407216,"habitable"
"Kepler-157 c.1",-0.539044001327658,-0.341215211403811,-0.183054208185146,0.231162290364695,0.458784768574006,-0.144917104822616,"non-habitable"
"52",-0.834088062275266,0.0171787667177848,0.76049504826866,-1.75958232269903,-2.37325197097473,-0.31802755083614,"habitable"
"299",-0.672969491534447,0.0969233604088626,0.853139150463457,-1.49976086784187,-1.34275501587919,-0.292690677905974,"habitable"
"K2-35 b",-0.638903285608081,-0.466122688255326,-0.618711176512362,-0.0499529706338434,-1.22468803379662,-0.276575730029467,"non-habitable"
"HATS-2 b",1.41225327104934,-0.541828454964484,-1.18891971267956,1.16404600802837,-0.159168388128331,-0.188803313224899,"non-habitable"
"K2-271 b.1",0.332067362065583,-0.415395465087136,-0.414580547373642,0.431126170514202,0.317395259275346,-0.160590750680574,"non-habitable"
"187",-0.545108490804622,0.41207890279841,1.19678379807715,-1.5160322284093,-0.743587207624043,-0.246349552980028,"habitable"
"HAT-P-6 b",1.40348376430971,-0.45824171340307,-0.789272571297164,1.25077842248908,1.26066745895648,0.0368971871297024,"non-habitable"
"Kepler-232 c",-0.156405292601956,-0.361225177794937,-0.271946489534217,0.262321766883402,0.536791397708662,-0.166860209023758,"non-habitable"
"Kepler-770 d.1",-0.83396880492393,-0.478929813691113,-0.756193044313198,0.699808495433567,0.266583925381073,-0.182533854881716,"non-habitable"
"279",-0.565224089748859,0.699819609104042,1.31851605036172,-1.37689504494111,0.0990672899210622,-0.190701907926858,"habitable"
"427",-1.04920934049589,-0.488848474463988,-0.33518238263774,-1.6275941425906,-3.54516287044353,-0.428454015222669,"habitable"
"WASP-78 b",1.32251587011287,-0.500211961112212,-1.02363387430852,1.73665453755859,0.799803086905859,0.300214437543404,"non-habitable"
"Kepler-482 b",-0.502614231118641,-0.0271310423755775,0.575065034650591,-0.969182683786026,-0.597123655064606,-0.24522843831355,"non-habitable"
"HD 7924 c",-0.40493921766615,-0.333698085091362,-0.11998428143958,-0.192883516013132,-0.27426037485789,-0.226420063284,"non-habitable"
"Kepler-879 b",-0.446027205136084,-0.140982203281692,0.292431705320491,-0.251208248891825,0.478110491738421,-0.151186563165799,"non-habitable"
"alf Ari b",1.54849563662406,1.3402121214754,1.62230048823871,0.0173588725993386,-1.01628932698583,3.8863446098443,"non-habitable"
"HD 217107 c",1.72052481773965,3.93391625889237,2.95628338015627,-2.74117508189034,0.293146050490431,-0.122974000621474,"non-habitable"
"Kepler-69 c",-0.713237690137413,0.618183337689486,1.37373576697243,-1.23584064234618,0.310791223879851,-0.179399125710124,"non-habitable"
"Kepler-1080 b.1",-0.270159803272517,0.169532345184619,0.746722193424921,-0.556458333715894,0.651473072685489,-0.107300354763515,"non-habitable"
"Kepler-112 c",-0.492929780327606,-0.207625461360304,0.209160495315059,-0.335166041397843,0.206400454027724,-0.20761168825445,"non-habitable"
"447",-1.25164696500006,-0.542007658912421,-0.72567829502091,-1.45670326316452,-4.5932378730384,-0.433312188609051,"habitable"
"Kepler-504 b.1",-0.758994256089103,-0.452509520463191,-0.360321867055722,-0.948812588099335,-2.61564210343979,-0.367482876005626,"non-habitable"
"Kepler-371 c",-0.689141107411844,0.0715965375903301,0.676933513383952,-0.63339457787333,0.341550146288498,-0.160590750680574,"non-habitable"
"303",-0.79420078281531,-0.22722065107082,0.286426997684139,-1.36764234959914,-2.30236982763983,-0.325053281824743,"habitable"
"Kepler-1473 b",-0.944044941698297,-0.320626068719647,-0.150347282831267,0.275104193398859,0.744593688410702,-0.129243458964657,"non-habitable"
"Kepler-658 b",-0.746307316258353,-0.549415845930994,-1.20488416004954,0.597034191714444,-1.66240107520513,-0.28284518837265,"non-habitable"
"nu Oph b.1",2.76129119759464,2.01920902393462,1.80486433342995,-0.144830033983334,-0.524891505156055,4.2625121104353,"non-habitable"
"GJ 536 b",-0.560355749300535,-0.439222136072547,-0.406256285018186,-0.63108746806947,-2.32948017801749,-0.314192480088567,"non-habitable"
"258",-0.531946697257074,0.537255041275554,1.29725295364588,-1.66567956954767,-0.683283184838456,-0.263010664016529,"habitable"
"Kepler-42 c",-1.29960026400885,-0.58301612555635,-1.45538740176441,0.103550235672605,-3.46708950389086,-0.417638542751093,"non-habitable"
"123",-0.796523466981035,-0.381261550175313,-0.00784248532220909,-1.41792659122947,-2.86473864084555,-0.379208512354286,"habitable"
"470",-1.03875382345424,-0.48350622442084,-0.266762609589555,-1.74633295724989,-3.80299120010456,-0.428765260637087,"habitable"
"Kepler-238 d",-0.318731529572571,-0.33016855327483,-0.194841132046935,0.434302740715612,0.434002942899185,-0.0226626671305398,"non-habitable"
"Kepler-352 b",-1.21461680209162,-0.397205725851201,-0.334434972894135,0.0520004839433953,-0.177011501730496,-0.226420063284,"non-habitable"
"Kepler-412 b.1",1.24536971045863,-0.527526521835451,-1.10893970372279,1.40851346901399,0.432923225599828,-0.0665488755328234,"non-habitable"
"Kepler-254 b",-0.149916467735748,-0.445243944805629,-0.600756000610809,0.590448066055642,0.652515455236267,-0.185668584053308,"non-habitable"
"Kepler-1277 b",-0.754747644035556,-0.0943207884418868,0.400782789887149,-0.469116509318735,0.244361700802737,-0.182533854881716,"non-habitable"
"K2-271 b",0.332067362065583,-0.415395465087136,-0.414580547373642,0.431126170514202,0.317395259275346,-0.160590750680574,"non-habitable"
"185",-0.589330509149209,0.52257683353343,1.19771696725488,-1.48457784221274,-0.397627571993865,-0.233145289740576,"habitable"
"HAT-P-56 b",1.66518869941896,-0.492840126632316,-0.925729903758972,1.39886194162727,1.25688606500092,-0.010123750444173,"non-habitable"
"K2-8 b",-0.207895259026384,-0.395846906708677,-0.319788649596553,-0.0971794175065846,-0.598398415211064,-0.238958979970366,"non-habitable"
"Kepler-35 b",0.316970673155556,0.562816675261738,1.0374691136948,-1.12018592535032,0.275450596930787,-0.148051833994207,"non-habitable"
"Kepler-1093 c",-0.627676745339002,0.244073785465922,0.828390891262183,-0.560658146495536,0.86662140453161,-0.0947614380771487,"non-habitable"
"74",-0.521259565459762,-0.164021974496005,0.406091823597997,-1.42444509704303,-2.30343769832349,-0.313175084500595,"habitable"
"GJ 1148 c.1",0.557105798055376,0.995353390304139,1.80720918951831,-2.98612342212095,-3.08264127354637,-0.345539771804484,"non-habitable"
"Kepler-1073 b",-0.522302362285276,-0.402574172035078,-0.407892771273679,0.424420163783618,0.478110491738421,-0.157456021508982,"non-habitable"
"K2-138 c",-0.458293980576016,-0.490613395012127,-0.823689004425873,0.659391497833672,0.0176530414862644,-0.201342229911266,"non-habitable"
"Kepler-1162 b",-0.549239359383406,-0.166193189704571,0.279066851030401,-0.461794308114039,0.0314914740243071,-0.20761168825445,"non-habitable"
"Kepler-522 b",0.291572524964799,-0.033575715017026,0.370211568944936,0.227156262542148,1.09012620498758,0.149747437307003,"non-habitable"
"K2-276 b",-0.169535876017378,-0.299281760405559,-0.0147764098155229,-0.222958412695144,-0.264587485002429,-0.204476959082858,"non-habitable"
"203",-0.572618084363,0.613311004514661,1.26006310619317,-1.37095683647208,0.0291801094374438,-0.205537747256095,"habitable"
"BD+48 740 b",1.5217647284647,1.84357165874096,1.98338264591409,-0.542208055742156,-1.04225259213513,2.76724629558607,"non-habitable"
"Kepler-1201 b",-0.52562600061507,-0.30665638764163,-0.123784691801918,0.366527814807319,0.877688225499881,-0.0822225213907819,"non-habitable"
"HD 4203 b",1.64869867208858,1.30646499228827,1.6916669972014,-1.41040200118635,0.264365277972113,-0.0257973963021315,"non-habitable"
"WASP-33 b.1",1.34711179208542,-0.531225469006023,-1.2213612389182,1.95721762085966,1.92166194106878,0.0149540829285605,"non-habitable"
"Kepler-1234 b",-0.381462291076826,-0.374907049739059,-0.247470905751305,-0.125347825731009,-0.475949195195724,-0.232689521627183,"non-habitable"
"HD 47366 c.1",1.56383145089222,1.97904813288814,1.94577863935549,-0.705646941942517,-0.603500074180783,1.81742335659378,"non-habitable"
"Kepler-755 c",-0.894991955002278,-0.508797289854658,-0.916724149783424,0.630234873880387,-0.381668609549867,-0.229554792455591,"non-habitable"
"174",-0.466372067073006,0.320038833853557,1.02715673438516,-1.50876646671588,-1.00032575419727,-0.251627228541014,"habitable"
"HATS-1 b",1.5625724663937,-0.490942847099795,-0.83760282050948,0.947889568526442,0.561167205561998,-0.144917104822616,"non-habitable"
"K2-275 c.1",-0.509129135727513,-0.419964011562993,-0.421771531994851,-0.0249429799898028,-0.672785850284363,-0.242093709141958,"non-habitable"
"Kepler-319 c",-0.427941308052974,-0.433720823388391,-0.517200210653185,0.409843202943478,0.186208981656559,-0.188803313224899,"non-habitable"
"309",-0.718726389224371,-0.0872480898713057,0.520317071683764,-1.36577087281828,-1.85169116188672,-0.294473246160765,"habitable"
"215",-0.735775882239963,1.16831446062059,1.63137145040189,-1.43959221234986,0.455818999923185,-0.122004581266639,"habitable"
"Kepler-1632 b",-0.473870474377654,1.32927103204227,1.71223889947403,-1.38960962003519,0.837350350432375,-0.0978961672487404,"habitable"
"HD 169830 b",1.76838788249981,0.860605258615694,1.33413491952962,-0.774561340754752,0.999124900364116,0.0757897719616405,"non-habitable"
"444",-1.18867202744168,-0.514099551691779,-0.434381979477938,-1.76976186874995,-4.5932378730384,-0.433312188609051,"habitable"
"Kepler-479 b.2",-0.576997309676598,-0.363048478194173,-0.224341562696216,-0.0344386378763507,-0.135457041903434,-0.217015875769225,"non-habitable"
"HD 73526 c",1.65287591006295,1.14254577704444,1.6198352005997,-1.23486878717075,0.269910410969926,0.00868462458537714,"non-habitable"
"Kepler-60 d",-0.658178167802454,-0.356057797524791,-0.249268601090026,0.459823525030394,0.598078206835637,-0.0759530630475985,"non-habitable"
"WASP-170 b",1.49341589858276,-0.516253967340602,-0.994886688994062,1.0107442515343,0.268801780415942,-0.176264396538533,"non-habitable"
"Kepler-303 b",-1.19846029008235,-0.53942701139644,-1.0667004900687,0.221157576114324,-1.90777752304991,-0.32046193843175,"non-habitable"
"343",-0.846077315981861,0.237614675540472,0.944796120764435,-1.59886714553519,-1.23010703786697,-0.283419407186264,"habitable"
"WASP-16 b",1.37426455281232,-0.476357143301766,-0.879916903445562,0.874404970347134,0.378696597140202,-0.113569813106699,"non-habitable"
"K2-66 b",0.027532831431103,-0.45489571683686,-0.665688915096797,1.08763768228072,0.579122809284563,0.0525708329876608,"non-habitable"
"K2-146 b.2",-0.566489243562368,-0.534870722601458,-0.947452788935992,-0.350517212223772,-2.83286594901245,-0.367482876005626,"non-habitable"
"Kepler-1350 b",-0.458293980576016,-0.492648745476441,-0.720447177454263,-0.20625207755013,-2.09473858855477,-0.304788292573792,"non-habitable"
"Kepler-732 c.1",-0.890181254742566,-0.562808388526932,-1.30934514679678,0.457507861578512,-2.42112974467232,-0.326731396774934,"non-habitable"
"Kepler-299 e",-0.657914953652641,-0.108968312644904,0.366026528619891,-0.347420310451819,0.287621635899924,-0.148051833994207,"non-habitable"
"252",-0.597872659893125,0.615774835357152,1.31878478046696,-1.71593532199869,-0.58326721197229,-0.264764759467099,"habitable"
"Kepler-934 b",-0.587626694025666,-0.0181290450828131,0.568472611249593,-0.891213343453945,-0.433594006514281,-0.229554792455591,"non-habitable"
"Kepler-378 b",-1.28697323150381,-0.336790588613302,-0.0937279287180337,-0.445126550245314,-0.870735928719521,-0.260902084171508,"non-habitable"
"Kepler-493 b",1.80978600340333,-0.489222563316403,-0.895523505343296,1.38234823816071,1.15294669433622,0.0118193537569688,"non-habitable"
"Kepler-4 b",0.0898371443022055,-0.488120403961279,-0.867337344158592,1.20020194094792,0.547401333711134,-0.00385429210098964,"non-habitable"
"Kepler-192 b",-0.401492945387955,-0.385905120673695,-0.340900045433719,0.281952383743326,0.133175186182453,-0.154321292337391,"non-habitable"
"184",-0.514713674688035,0.395487338396566,1.20144253944882,-1.51509296081754,-0.778523543256444,-0.247909165746333,"habitable"
"HD 185269 b",1.27841558366734,-0.415395465087136,-0.524454362673776,1.03688648374817,0.616975920923764,0.156016895650187,"non-habitable"
"Kepler-1308 b",-1.38640928647786,-0.542685259816962,-1.03609904525991,-0.194058131159218,-2.70627461660885,-0.364348146834034,"non-habitable"
"164",-0.766810034974729,-0.179365553329032,0.363344976332499,-1.36119676683265,-2.13224769552449,-0.313371812515191,"habitable"
"Kepler-803 b",-0.165136117691859,-0.00842679932650592,0.513290761329248,-0.362499351981365,0.61278139592022,-0.119839271449882,"non-habitable"
"Kepler-1252 b.2",-0.729635611099079,-0.315593128874745,-0.128350261249953,0.235862746636379,0.644171491560202,-0.129243458964657,"non-habitable"
"HATS-45 b.1",1.10729381030483,-0.465866430048081,-0.75243419144108,1.09889406548416,1.14621186398807,-0.06027941718964,"non-habitable"
"Kepler-1202 b",-0.350891013641376,-0.180169328557945,0.211227632757051,-0.150627100093945,0.522971324828356,-0.144917104822616,"non-habitable"
"315",-0.820077681962024,0.0605240507804367,0.794845515811235,-1.74541780804895,-2.17149466051229,-0.311913085139613,"habitable"
"Kepler-440 b",-0.64646240247728,-0.0650408229444043,0.893723324304614,-1.36364010831395,-1.61566950014775,-0.295384105059017,"habitable"
